-82.725,-46.9,-46.575,-64.875,-64.85,-86.5,-85.95,-48.9,-48.85,-88.475,-88.325,-78.825,-88.625,-78.825,-89.3,-88.925,-88.075,-79.35,-85.125,-86.3,-13.9,-2
-87.8,-50.875,-51.375,-65.05,-65.225,-85,-85.025,-48.575,-48.4,-85.925,-89.85,-76.875,-91.65,-77,-86.75,-90.9,-90.425,-78.475,-85.675,-87.1,-12.7,-2
-84.6,-51.55,-52.025,-64.825,-64.875,-85.1,-85.95,-48.475,-48.775,-84.25,-90.15,-76.65,-88.975,-76.775,-88.375,-89.6,-90.25,-80.825,-85.8,-85.4,-12.7,-0.8
-82.8,-53.475,-53.75,-61.45,-61.4,-85.7,-85.825,-46.75,-46.75,-86.475,-86.35,-75.7,-85.7,-75.25,-85.025,-89.025,-89.425,-79.1,-77.9,-78.525,-11.5,-0.8
-80.5,-54.375,-53.6,-64.125,-64.1,-85.275,-85.325,-45.575,-45.425,-83.125,-86.55,-76.825,-87.15,-76.7,-84.175,-88.075,-88.65,-78.775,-77.675,-77.475,-11.5,-2
-83.1,-58.3,-58.25,-61.8,-61.65,-85.35,-85.9,-44.525,-44.425,-82.45,-84,-77.025,-85.85,-76.4,-84.475,-88.6,-89.15,-79.65,-76.825,-75.45,-10.3,-2
-81.65,-55.7,-54.875,-61.625,-61.775,-85.875,-85.825,-46.05,-45.925,-84.375,-84.2,-78.225,-84.525,-77.975,-84.975,-89.25,-88.725,-75.925,-73.9,-73.975,-10.3,-0.8
-82.275,-55.475,-54.475,-60.625,-60.6,-87.2,-87.1,-40.825,-40.85,-85.55,-88.425,-76.475,-87.375,-76.325,-84.725,-90.15,-90.75,-81.625,-81.65,-82.475,-9.1,-0.8
-86.375,-59.375,-59.775,-60.7,-60.8,-85.45,-84.6,-38.3,-38.3,-84.25,-93.6,-76.975,-88.85,-76.825,-83.95,-93.05,-94,-80.075,-82.05,-81.75,-9.1,-2
-87.4,-61.75,-62.5,-58.125,-57.95,-86.2,-86.45,-34.925,-34.85,-83.325,-91.9,-78.25,-89.95,-77.8,-83.775,-99,-99,-83.975,-85.9,-84.8,-7.9,-2
-87.475,-59.525,-58.425,-59.7,-59.55,-88.675,-87.825,-38.175,-38.15,-83.075,-91.6,-76.375,-90.35,-76.3,-85.55,-99,-99,-83.3,-86.3,-87.225,-7.9,-0.8
-88.575,-61.375,-60.45,-57.1,-56.975,-88.325,-87.475,-35.875,-35.8,-81.425,-99,-75.775,-92.725,-75.575,-79.85,-97,-97.25,-83.9,-87.675,-88.55,-6.7,-0.8
-89.275,-60.925,-61.2,-58.825,-58.825,-87.4,-87.8,-35.725,-35.8,-79.925,-99,-76.45,-99,-76.2,-82.55,-99,-99,-86.375,-90.725,-88.7,-6.7,-2
-88.5,-64.05,-64.925,-58.3,-58.3,-87.525,-88.05,-39.325,-39.2,-81.75,-99,-78.65,-94.325,-78.2,-80.875,-99,-99,-83.65,-87.025,-86.825,-5.5,-2
-86.925,-63.525,-63.325,-56.175,-56.075,-86.4,-86.775,-39.25,-39.275,-83.725,-99,-77.85,-92.5,-77.85,-82.05,-99,-99,-79.35,-84.95,-86.35,-5.5,-0.8
-88.025,-60.65,-61.425,-55.35,-55.125,-88.05,-88.3,-43.4,-43.225,-82.45,-99,-76.525,-96.375,-76.525,-81.25,-99,-95.975,-81.95,-89.6,-89.975,-4.3,-0.8
-86.4,-64.675,-65.65,-54.6,-54.1,-89.525,-90.1,-42.525,-42.45,-79.7,-94.325,-76.6,-99,-76.15,-79.7,-96.55,-94.825,-79.175,-88.225,-88.225,-4.3,-2
-91.9,-66.5,-65.525,-50,-50,-88.2,-88.375,-45.55,-45.45,-78.35,-99,-72.725,-93.825,-72.2,-77.725,-99,-99,-84.225,-93.45,-90.6,-3.1,-2
-90.125,-62.75,-62.575,-54.1,-54.175,-87.3,-86.65,-44.4,-43.95,-81.825,-94.75,-71.325,-99,-71.325,-80.475,-99,-99,-81.975,-93.625,-90,-3.1,-0.8
-90.275,-64.6,-64.425,-54.7,-54.5,-88.475,-88.2,-46.775,-46.625,-76.875,-99,-71.275,-99,-71.45,-75.9,-92.55,-93.3,-82.45,-89.525,-89.2,-1.9,-0.8
-91.275,-65.375,-65.6,-56.25,-56.225,-87.25,-86.9,-47.725,-47.975,-74.95,-97.6,-71.15,-97.65,-70.925,-73.975,-99,-99,-86.075,-87.75,-88.425,-1.9,-2
-94.9,-64.875,-64.35,-53.975,-54.05,-87.75,-88.05,-49.475,-49.575,-69.375,-91.625,-64.5,-93.6,-64.325,-67.075,-93.1,-93.55,-80.725,-98.025,-88.225,-0.7,-2
-94.575,-65.325,-65.475,-51.675,-51.475,-89.2,-88.675,-47.725,-47.725,-70.825,-92.25,-66.875,-99,-66.775,-71.475,-91.075,-90.875,-82,-89.125,-86.425,-0.7,-0.8
-93.1,-67.125,-67.35,-49.3,-49.45,-89.425,-90,-49.825,-49.85,-65.475,-91.05,-50.625,-99,-50.45,-62.5,-87.925,-87.4,-84.95,-86.075,-86.475,0.6,-0.8
-98.4,-69.025,-66.775,-47.35,-47.2,-89.525,-87.975,-49.75,-49.9,-63.225,-92.3,-52.45,-95.625,-52.225,-61.95,-87.4,-87.8,-87.05,-88.125,-87.025,0.6,-2
